name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Azusa Murphy,C1,200,Women,59.9,final,4th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Azusa Murphy,C1,500,Women,141.72,final,4th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Kaley Martin,C1,200,Women,74.61,final,7th,senior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Kaley Martin,C1,500,Women,169.22,final,6th,senior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Tim Hornsby,K1,200,Men,38.04,final,6th,senior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Tim Hornsby,K1,200,Men,35.99,heat,2nd,senior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Nate Errez; Andrew Surles; Owen Farley-Klacik; Owen Ozaki,K4,1000,Men,192.53,final,6th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Nate Errez; Owen Farley-Klacik,K2,1000,Men,214.5,final,7th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Owen Farley-Klacik,K1,200,Men,42.09,final,6th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Owen Farley-Klacik,K1,1000,Men,228.75,final,6th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
Owen Farley-Klacik; Owen Ozaki,K2,200,Men,38.33,final,5th,junior,PanAm Champs 2016,5,23,2016,yes,NA,NA,NA
