name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Tim Hornsby,K1,200,Men,36.791,heat,4th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ariel Farar-Wellman,K1,200,Women,44.159,heat,8th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,200,Women,40.749,heat,7th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ariel Farar-Wellman,K1,200,Women,44.457,semis,8th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,200,Women,40.259,semis,8th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,1000,Women,259.863,final B,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,109.332,final B,5th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Tim Hornsby,K1,200,Men,36.722,semis,7th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Rob Finlayson,C1,200,Men,42.185,semis,7th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ian Ross,C1,5000,Men,1526.447,final,18th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,5000,Women,1437.532,final,18th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Rob Finlayson,C1,200,Men,42.883,final C,7th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,200,Women,40.574,final B,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,1000,Women,253.822,heat,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ian Ross,C1,1000,Men,264.757,heat,7th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,500,Women,120.769,heat,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,108.875,heat,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,1000,Women,224.532,heat,4th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,1000,Women,261.678,semis,5th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ian Ross,C1,1000,Men,255.804,semis,9th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Arezou Montamedi,K1,500,Women,124.261,semis,8th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,108.338,semis,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,1000,Women,236.599,semis,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ian Ross,C1,500,Men,117.66,heat,6th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Ian Ross,C1,500,Men,120.983,semis,9th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
Rob Finlayson,C1,200,Men,41.866,heat,4th,senior,Worlds 2013,8,30,2013,yes,NA,NA,NA
