name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Rachel Marcuson; Makenzie Sousley,C2,500,Women,141.184,heat,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Rachel Marcuson; Makenzie Sousley,C2,500,Women,130.21,semis,7th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Rachel Marcuson; Makenzie Sousley,C2,500,Women,136.259,final B,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,107.615,heat,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,104.2,semis,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan; Kaitlyn Mcelroy,K2,500,Women,108.955,final B,9th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Alexandra McLain,K1,500,Women,124.065,heat,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Alexandra McLain,K1,500,Women,117.903,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Christopher Miller,K1,1000,Men,227.067,heat,4th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Christopher Miller,K1,1000,Men,221.019,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Justin Stauback,C1,1000,Men,247.776,heat,5th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Justin Stauback,C1,1000,Men,249.199,semis,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Justin Stauback,C1,1000,Men,250.917,final C,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Justin Stauback,C1,5000,Men,1594.81,final,25th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Benjamin Hefner,C1,200,Men,46.287,heat,7th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Benjamin Hefner,C1,200,Men,43.846,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Christopher Miller; Stanton Collins,K2,1000,Men,207.611,heat,4th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Christopher Miller; Stanton Collins,K2,1000,Men,195.954,semis,5th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Christopher Miller; Stanton Collins,K2,1000,Men,203.99,final C,4th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Kaitlyn McElroy,K1,200,Women,43.315,heat,5th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Kaitlyn McElroy,K1,200,Women,43.388,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Timothy Hornsby,K1,200,Men,36.577,heat,2nd,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Timothy Hornsby,K1,200,Men,35.578,semis,5th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Timothy Hornsby,K1,200,Men,37.155,final B,9th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Makenzie Sousley,C1,200,Women,56.8,heat,5th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Makenzie Sousley,C1,200,Women,56.454,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Gavin Ross; Ian Ross,C2,1000,Men,244.623,heat,4th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Gavin Ross; Ian Ross,C2,1000,Men,251.031,semis,8th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan,K1,1000,Women,240.02,heat,2nd,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan,K1,1000,Women,242.643,semis,1st,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan,K1,1000,Women,247.414,final A,3rd,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Laurence Vincent-Lapointe,C1,200,Women,46.286,semis,1st,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Margaret Hogan,K1,5000,Women,1370.44,final,7th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Katie Vincent; Nadya Crossman-Serb,C2,500,Women,130.8,heat,3rd,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Katie Vincent; Nadya Crossman-Serb,C2,500,Women,121.37,semis,1st,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Laurence Vincent-Lapointe,C1,200,Women,49.593,heat,1st,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Katie Vincent; Nadya Crossman-Serb,C2,500,Women,125.818,final A,6th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
Laurence Vincent-Lapointe,C1,200,Women,49.354,final A,4th,senior,Worlds 2015,8,30,2015,yes,NA,NA,NA
