"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Thomas Duff","K1",1000,"Men",282.02,"Heat","1","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Ryan Wurts","K1",1000,"Men",311.93,"Heat","2","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Owen Chiou","K1",1000,"Men",313.52,"Heat","3","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Chauncey Bevin","K1",1000,"Men",339.02,"Heat","4","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Zach McGiverin","K1",1000,"Men",381.54,"Heat","5","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Patrick Armitano","K1",1000,"Men",410.31,"Heat","6","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Tanner Stiefel","K1",1000,"Men",425.35,"Heat","7","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"David Glenko","K1",1000,"Men",467.59,"Heat","8","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Owen Turner","K1",1000,"Men",NA,"Heat","DNS","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","3 Event #204: K-1 Bantam Mens 1000m Heat 1"
"Liam Jennings","K1",1000,"Men",305.58,"Heat","1","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Jonas Ecker","K1",1000,"Men",314.3,"Heat","2","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Beck Rice-Narusch","K1",1000,"Men",339,"Heat","3","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Vladimir Demishkevich","K1",1000,"Men",340.5,"Heat","4","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Chayse Gauthier","K1",1000,"Men",350.85,"Heat","5","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Eric Klimenko","K1",1000,"Men",389.98,"Heat","6","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Tate Huizenga","K1",1000,"Men",399.9,"Heat","7","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Einar Ogle","K1",1000,"Men",405.57,"Heat","8","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","4 Event #204: K-1 Bantam Mens 1000m Heat 2"
"Jackson Plymale","K1",1000,"Men",299.11,"Heat","1","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Alexander Dmitriev","K1",1000,"Men",310.89,"Heat","2","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Ashby Schlitz","K1",1000,"Men",330.17,"Heat","3","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Eric McCluskey","K1",1000,"Men",341.18,"Heat","4","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Dylan Beholt","K1",1000,"Men",383.85,"Heat","5","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Carter Hugill","K1",1000,"Men",406.16,"Heat","6","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Bryant Kelleway","K1",1000,"Men",406.66,"Heat","7","Bantam","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","5 Event #204: K-1 Bantam Mens 1000m Heat 3"
"Irissa Danke","K1",1000,"Women",313.87,"Heat","1","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Milan Gauthier","K1",1000,"Women",321.8,"Heat","2","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Kat Loutet","K1",1000,"Women",325.31,"Heat","3","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Mika Asano","K1",1000,"Women",327.8,"Heat","4","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Jia Kim","K1",1000,"Women",330.14,"Heat","5","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Erika Gow","K1",1000,"Women",357.62,"Heat","6","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Emma McCoy","K1",1000,"Women",361.83,"Heat","7","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Zeela Woodard","K1",1000,"Women",362.89,"Heat","8","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Pankratz Megan","K1",1000,"Women",388.97,"Heat","9","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","6 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Elena Wolgamot","K1",1000,"Women",317.12,"Heat","1","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Cassidy MacPherson","K1",1000,"Women",323.73,"Heat","2","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Trisha Martinson","K1",1000,"Women",329.6,"Heat","3","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Melody Oh","K1",1000,"Women",330.34,"Heat","4","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Elisa Robson-Brown","K1",1000,"Women",347.87,"Heat","5","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Catie Hinson","K1",1000,"Women",350.35,"Heat","6","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Rylee Price","K1",1000,"Women",381.68,"Heat","7","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Krystal Himantog","K1",1000,"Women",386.04,"Heat","8","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Kirsten Cheung","K1",1000,"Women",388.1,"Heat","9","Juvenile","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","7 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Ryan Grady","C1",1000,"Men",293.25,"Final","1","Senior","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","8 Event #201: C-1 Senior Mens 1000m Final "
"Lukas Hetzler","C1",1000,"Men",293.52,"Final","2","Senior","Houk 2016",6,11,2016,"yes"," ","37th Ted Houk Memorial Regatta","8 Event #201: C-1 Senior Mens 1000m Final "
