"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Anja Osterman; Spela Ponomarenko Janic","K2",200,"Women",37.14,"Heat","1","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Anna Lucz; Blanka Kiss","K2",200,"Women",37.91,"Heat","2","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Liudmyla Kuklinovska; Mariya Povkh","K2",200,"Women",38.11,"Heat","3","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Beatriz Briones; Brenda Gutierrez","K2",200,"Women",39.21,"Heat","4","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Bridgitte Hartley; Donna Hutton","K2",200,"Women",40.42,"Heat","5","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Eva Barrios; Laura Pedruelo","K2",200,"Women",40.87,"Heat","6","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Hui-Chi Liu; Ju-Chuan Chou","K2",200,"Women",42.29,"Heat","7","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Katrina Smiltniece; Laura Skukauska","K2",200,"Women",42.84,"Heat","8","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Amira Kheris; Anfel Arabi","K2",200,"Women",44.96,"Heat","9","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat I"
"Maryna Litvinchuk; Volha Khudzenka","K2",200,"Women",36.77,"Heat","1","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Franziska John; Tina Dietze","K2",200,"Women",38.07,"Heat","2","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Anastasiia Dolgova; Kristina Kovnir","K2",200,"Women",38.16,"Heat","3","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Jaime Roberts; Jo Brigden-Jones","K2",200,"Women",38.34,"Heat","4","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Ekaterina Shubina; Yuliya Borzova","K2",200,"Women",39.3,"Heat","5","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Arezou Hakimimoghaddam; Hediye Kazemi","K2",200,"Women",40.41,"Heat","6","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Jiemei Chen; Jiexian Chen","K2",200,"Women",40.55,"Heat","7","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Kaitlyn Mcelroy; Samantha Barlow","K2",200,"Women",42.56,"Heat","8","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","K2 Women 200m – Heat II"
"Arsen Sliwinski; Michal Lubniewski","C2",200,"Men",37.21,"Heat","1","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Marko Jelkic; Petar Ivic","C2",200,"Men",38.8,"Heat","2","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Vitalii Goliuk; Volodymyr Trotsiuk","C2",200,"Men",38.89,"Heat","3","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Ilie Oprea; Ilie Sprincean","C2",200,"Men",39.36,"Heat","4","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Jiabin Xu; Longkui Wang","C2",200,"Men",39.5,"Heat","5","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Gaurav Tomar; Sunil Salam","C2",200,"Men",41.3,"Heat","6","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Jonathan Grady; Ryan Grady","C2",200,"Men",43.81,"Heat","7","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat I"
"Merey Medetov; Timur Khaidarov","C2",200,"Men",36.76,"Heat","1","Senior","Worlds 2019",8,21,2019,"yes","","Worlds 2019","C2 Men 200m – Heat II"
