name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Sophia Jensen,C1,500,Women,126.632,heat,1st,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,500,Women,140.563,heat,6th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Cameron Low,K1,1000,Men,227.371,heat,3rd,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Evan Truesdale,K1,1000,Men,234.13,heat,6th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Samantha Barlow,K1,1000,Women,249.906,heat,4th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Alex Lee,K1,1000,Men,222.263,heat,6th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Ben Gregory,C1,1000,Men,276.009,heat,7th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Craig Spence,C1,1000,Men,233.879,heat,1st,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Katie Vincent,C1,500,Women,128.809,heat,1st,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Evan Truesdale; Owen Farley-Klacik,K2,1000,Men,244.285,heat,7th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Kyle Field,K1,200,Men,39.676,heat,5th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Brice Anderson,C1,200,Men,46.515,heat,8th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Alix Plomteux,C1,200,Men,43.682,heat,3rd,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Alex Scott,K1,200,Men,37.463,heat,2nd,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Miles Cross-Whiter,K1,200,Men,39.386,heat,7th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Sophia Jensen,C1,200,Women,49.232,heat,1st,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,200,Women,53.602,heat,4th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Katie Vincent,C1,200,Women,46.904,heat,1st,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Evan Truesdale,K1,1000,Men,233.295,semis,7th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,500,Women,139.67,semis,7th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Ben Gregory,C1,1000,Men,276.863,semis,9th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,500,Women,138.631,final B,5th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Evan Truesdale,K1,1000,Men,233.636,final C,6th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Samantha Barlow,K1,1000,Women,250.067,final B,2nd,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Samantha Barlow,K1,1000,Women,255.083,semis,5th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Alex Lee,K1,1000,Men,224.937,semis,9th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Sophia Jensen,C1,500,Women,139.006,final A,1st,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,200,Women,52.172,semis,5th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Kyle Field,K1,200,Men,38.511,semis,8th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Miles Cross-Whiter,K1,200,Men,36.248,semis,7th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Andreea Ghizila,C1,200,Women,50.806,final B,6th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Alix Plomteux,C1,200,Men,42.121,final B,4th,Junior,Junior Worlds 2018,7,26,2018,yes,NA,NA,NA
Miles Cross-Whiter,K1,200,Men,35.685,final C,3rd,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Alex Scott,K1,200,Men,34.767,final B,2nd,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Miles Cross-Whiter; Jesse Lishchuk; Nate Errez; Alex Lee,K4,500,Men,86.97,heat,7th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Owen Farley-Klacik,K1,500,Men,108.939,heat,3rd,Junior,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
Samantha Barlow,K1,500,Women,121.233,heat,9th,U23,U23 Worlds 2018,7,26,2018,yes,NA,NA,NA
