name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Ann Armstrong,C1,200,Women,51.334,heat,7th,NA,World Cup I 2018,5,17,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,51.44,semis,8th,NA,World Cup I 2018,5,17,2018,yes,NA,NA,NA
Ann Armstrong,C1,500,Women,147.709,heat,7th,NA,World Cup I 2018,5,17,2018,yes,NA,NA,NA
Ann Armstrong,C1,500,Women,143.123,semis,7th,NA,World Cup I 2018,5,17,2018,yes,NA,NA,NA
Ann Armstrong,C1,5000,Women,1854.252,final,14th,NA,World Cup I 2018,5,17,2018,yes,NA,NA,NA
Ann Armstrong,C1,500,Women,142.464,heat,7th,NA,World Cup II 2018,5,26,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,51.801,heat,4th,NA,World Cup II 2018,5,26,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,52.198,semis,6th,NA,World Cup II 2018,5,27,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,52.326,final C,5th,NA,World Cup II 2018,5,27,2018,yes,NA,NA,NA
Ann Armstrong,C1,5000,Women,1736.5,final,14th,NA,World Cup II 2018,5,27,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,53.867,heat,7th,NA,World Cup W Canoe 2018,5,14,2018,yes,NA,NA,NA
Ann Armstrong,C1,200,Women,51.497,semis,4th,NA,World Cup W Canoe 2018,5,14,2018,yes,NA,NA,NA
Ann Armstrong,C1,500,Women,146.929,heat,3rd,NA,World Cup W Canoe 2018,5,14,2018,yes,NA,NA,NA
Ann Armstrong,C1,500,Women,149.508,semis,4th,NA,World Cup W Canoe 2018,5,14,2018,yes,NA,NA,NA
Ann Armstrong,C1,2000,Women,683.555,final,15th,NA,World Cup W Canoe 2018,5,14,2018,yes,NA,NA,NA
Kaitlyn Mcelroy,K1,500,Women,124.347,heat,6th,Senior,World Cup I 2018,5,18,2018,yes,NA,NA,NA
Kaitlyn Mcelroy,K1,1000,Women,281.665,heat,6th,Senior,World Cup I 2018,5,18,2018,yes,NA,NA,NA
Kaitlyn Mcelroy,K1,1000,Women,253.738,semis,8th,Senior,World Cup I 2018,5,18,2018,yes,NA,NA,NA
Kaitlyn Mcelroy,K1,1000,Women,263.068,final B,8th,Senior,World Cup I 2018,5,18,2018,yes,NA,NA,NA
Ian Ross,C1,1000,Men,242.758,heat,6th,Senior,World Cup II 2018,5,25,2018,yes,NA,NA,NA
Ian Ross,C1,1000,Men,245.7,semis,7th,Senior,World Cup II 2018,5,26,2018,yes,NA,NA,NA
Ian Ross,C1,5000,Men,1473.192,final,14th,Senior,World Cup II 2018,5,27,2018,yes,NA,NA,NA
