"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Azusa Murphy","C1",200,"Women",56.18,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Azusa Murphy","C1",500,"Women",152.63,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Azusa Murphy; Naomi Prahl","C2",200,"Women",61.62,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Azusa Murphy; Naomi Prahl","C2",500,"Women",172.86,"final","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jack Capper","K1",200,"Men",41.12,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jack Capper","K1",200,"Men",42.92,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jack Capper","K1",500,"Men",119.18,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jack Capper","K1",500,"Men",122.72,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jerry Chen","K1",200,"Men",48.54,"final","7th","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jerry Chen","K1",200,"Men",47.97,"heat","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jerry Chen","K1",500,"Men",143.34,"final","9th","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jerry Chen","K1",500,"Men",135.04,"heat","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jonathan Barnato","K1",200,"Men",41.71,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jonathan Barnato","K1",200,"Men",44.37,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jonathan Barnato","K1",500,"Men",116.43,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Jonathan Barnato","K1",500,"Men",118.28,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Justin Barker","K1",200,"Men",43.74,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Justin Barker","K1",200,"Men",46.24,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Justin Barker","K1",500,"Men",120,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Justin Barker","K1",500,"Men",121.25,"NA","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings","K1",200,"Men",51.84,"final","3rd","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings","K1",200,"Men",54.75,"heat","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings","K1",500,"Men",146.46,"final","5th","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings","K1",500,"Men",139.1,"heat","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings; Jerry Chen","K2",200,"Men",49.57,"final","6th","U17","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings; Jerry Chen","K2",500,"Men",132.64,"final","6th","U17","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings; Other","K2",200,"Men",64.49,"final","3rd","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings; Other","K2",200,"Men",64.49,"final","2nd","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Liam Jennings; Other","K2",500,"Men",148.28,"final","2nd","U15","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Naomi Prahl","C1",200,"Women",70.06,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Naomi Prahl","C1",500,"Women",186.52,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Naomi Prahl","C1",4000,"Women",1927.55,"final","1st","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
"Naomi Prahl; Other","C2",500,"Women",231.66,"final","NA","NA","Slawko 2016",5,1,2016,"yes","NA","NA","NA"
